Entity,Day,COVID-19 doses (daily)
United Arab Emirates,2021-04-17,111779
United Arab Emirates,2021-04-18,28737
United Arab Emirates,2021-04-19,45005
United Arab Emirates,2021-04-22,101239
United Arab Emirates,2021-04-23,193025
United Arab Emirates,2021-04-26,38207
United Arab Emirates,2021-04-27,82161
United Arab Emirates,2021-04-28,130037
United Arab Emirates,2021-04-29,81333
United Arab Emirates,2021-05-02,24743
United Arab Emirates,2021-05-03,32231
United Arab Emirates,2021-05-04,112239
United Arab Emirates,2021-05-05,55290
United Arab Emirates,2021-05-06,72811
United Arab Emirates,2021-05-07,141283
United Arab Emirates,2021-05-08,78342
United Arab Emirates,2021-05-09,19045
United Arab Emirates,2021-05-10,40414
United Arab Emirates,2021-05-11,86996
United Arab Emirates,2021-05-12,93610
United Arab Emirates,2021-05-13,55611
United Arab Emirates,2021-05-14,23115
United Arab Emirates,2021-05-15,2683
United Arab Emirates,2021-05-16,2406
United Arab Emirates,2021-05-17,38706
United Arab Emirates,2021-05-18,104593
United Arab Emirates,2021-05-19,110123
United Arab Emirates,2021-05-20,117863
United Arab Emirates,2021-05-21,212295
United Arab Emirates,2021-05-26,116422
United Arab Emirates,2021-05-29,110605
United Arab Emirates,2021-05-30,54792
United Arab Emirates,2021-05-31,59131
United Arab Emirates,2021-06-01,97163
United Arab Emirates,2021-06-02,98545
United Arab Emirates,2021-06-03,161083
United Arab Emirates,2021-06-06,21741
United Arab Emirates,2021-06-07,31549
United Arab Emirates,2021-06-10,82263
United Arab Emirates,2021-06-11,94223
United Arab Emirates,2021-06-12,101234
United Arab Emirates,2021-06-13,22763
United Arab Emirates,2021-06-14,39636
United Arab Emirates,2021-06-15,116377
United Arab Emirates,2021-06-16,104068
United Arab Emirates,2021-06-17,113513
United Arab Emirates,2021-06-18,116418
United Arab Emirates,2021-06-19,130478
United Arab Emirates,2021-06-20,83710
United Arab Emirates,2021-06-21,118856
United Arab Emirates,2021-06-24,98689
United Arab Emirates,2021-06-25,105676
United Arab Emirates,2021-06-26,103196
United Arab Emirates,2021-06-27,30516
United Arab Emirates,2021-06-28,37491
United Arab Emirates,2021-06-29,87427
United Arab Emirates,2021-06-30,163681
United Arab Emirates,2021-07-03,75957
United Arab Emirates,2021-07-04,29969
United Arab Emirates,2021-07-05,40434
United Arab Emirates,2021-07-06,76347
United Arab Emirates,2021-07-07,77427
United Arab Emirates,2021-07-08,67438
United Arab Emirates,2021-07-09,69453
United Arab Emirates,2021-07-10,50411
United Arab Emirates,2021-07-11,18407
United Arab Emirates,2021-07-12,34536
United Arab Emirates,2021-07-13,73831
United Arab Emirates,2021-07-14,77513
United Arab Emirates,2021-07-15,74522
United Arab Emirates,2021-07-16,69059
United Arab Emirates,2021-07-19,16905
United Arab Emirates,2021-07-20,69695
United Arab Emirates,2021-07-26,28252
United Arab Emirates,2021-07-27,63309
United Arab Emirates,2021-07-28,57730
United Arab Emirates,2021-07-29,31558
United Arab Emirates,2021-08-01,15279
United Arab Emirates,2021-08-02,21025
United Arab Emirates,2021-08-03,52391
United Arab Emirates,2021-08-04,51290
United Arab Emirates,2021-08-05,52837
United Arab Emirates,2021-08-06,49079
United Arab Emirates,2021-08-07,59736
United Arab Emirates,2021-08-08,15649
United Arab Emirates,2021-08-09,24747
United Arab Emirates,2021-08-10,59747
United Arab Emirates,2021-08-11,48318
United Arab Emirates,2021-08-12,42503
United Arab Emirates,2021-08-13,24845
United Arab Emirates,2021-08-16,22330
United Arab Emirates,2021-08-17,55792
United Arab Emirates,2021-08-18,52433
United Arab Emirates,2021-08-19,59727
United Arab Emirates,2021-08-20,56131
United Arab Emirates,2021-08-21,60942
United Arab Emirates,2021-08-25,66210
United Arab Emirates,2021-08-26,65999
United Arab Emirates,2021-08-29,86642
United Arab Emirates,2021-08-30,34328
United Arab Emirates,2021-08-31,63831
United Arab Emirates,2021-09-01,130177
United Arab Emirates,2021-09-04,49919
United Arab Emirates,2021-09-07,102868
United Arab Emirates,2021-09-10,90610
United Arab Emirates,2021-09-11,59818
United Arab Emirates,2021-09-12,81577
United Arab Emirates,2021-09-13,55408
United Arab Emirates,2021-09-14,75598
United Arab Emirates,2021-09-15,90205
United Arab Emirates,2021-09-16,83410
United Arab Emirates,2021-09-17,82943
United Arab Emirates,2021-09-18,82549
United Arab Emirates,2021-09-19,33216
United Arab Emirates,2021-09-20,40697
United Arab Emirates,2021-09-21,62694
United Arab Emirates,2021-09-22,104101
United Arab Emirates,2021-09-23,60059
United Arab Emirates,2021-09-24,61923
United Arab Emirates,2021-09-25,71886
United Arab Emirates,2021-09-28,90560
United Arab Emirates,2021-09-29,54675
United Arab Emirates,2021-09-30,34365
United Arab Emirates,2021-10-01,69082
United Arab Emirates,2021-10-04,31923
United Arab Emirates,2021-10-05,44793
United Arab Emirates,2021-10-06,47154
United Arab Emirates,2021-10-07,44318
United Arab Emirates,2021-10-08,44389
United Arab Emirates,2021-10-09,44771
United Arab Emirates,2021-10-10,25314
United Arab Emirates,2021-10-14,35187
United Arab Emirates,2021-10-15,31708
United Arab Emirates,2021-10-16,41271
United Arab Emirates,2021-10-17,15616
United Arab Emirates,2021-10-18,23199
United Arab Emirates,2021-10-19,41035
United Arab Emirates,2021-10-20,35406
United Arab Emirates,2021-10-21,22616
United Arab Emirates,2021-10-24,13476
United Arab Emirates,2021-10-25,20526
United Arab Emirates,2021-10-26,44492
United Arab Emirates,2021-10-27,33635
United Arab Emirates,2021-10-28,40476
United Arab Emirates,2021-10-29,36935
United Arab Emirates,2021-10-30,23958
United Arab Emirates,2021-10-31,49584
United Arab Emirates,2021-11-01,22662
United Arab Emirates,2021-11-02,26491
United Arab Emirates,2021-11-03,45094
United Arab Emirates,2021-11-04,29589
United Arab Emirates,2021-11-05,26375
United Arab Emirates,2021-11-06,23038
United Arab Emirates,2021-11-07,28421
United Arab Emirates,2021-11-08,21711
United Arab Emirates,2021-11-09,29026
United Arab Emirates,2021-11-10,26974
United Arab Emirates,2021-11-11,30287
United Arab Emirates,2021-11-12,42818
United Arab Emirates,2021-11-16,28021
United Arab Emirates,2021-11-17,18567
United Arab Emirates,2021-11-18,25835
United Arab Emirates,2021-11-19,18803
United Arab Emirates,2021-11-20,26927
United Arab Emirates,2021-11-21,13409
United Arab Emirates,2021-11-22,16364
United Arab Emirates,2021-11-23,36559
United Arab Emirates,2021-11-24,10442
United Arab Emirates,2021-11-25,13606
United Arab Emirates,2021-11-26,19694
United Arab Emirates,2021-11-27,15863
United Arab Emirates,2021-11-28,17208
United Arab Emirates,2021-11-29,9518
United Arab Emirates,2021-11-30,26580
United Arab Emirates,2021-12-01,24744
United Arab Emirates,2021-12-07,39497
United Arab Emirates,2021-12-08,34836
United Arab Emirates,2021-12-09,32981
United Arab Emirates,2021-12-10,33227
United Arab Emirates,2021-12-11,36762
United Arab Emirates,2021-12-12,22003
United Arab Emirates,2021-12-13,19855
United Arab Emirates,2021-12-14,14538
United Arab Emirates,2021-12-24,29515
United Arab Emirates,2022-01-04,18821
United Arab Emirates,2022-01-05,29880
United Arab Emirates,2022-01-06,36760
United Arab Emirates,2022-01-07,34374
United Arab Emirates,2022-01-08,36055
United Arab Emirates,2022-01-11,18589
United Arab Emirates,2022-01-12,33548
United Arab Emirates,2022-01-13,42924
United Arab Emirates,2022-01-14,13432
United Arab Emirates,2022-01-18,18088
United Arab Emirates,2022-01-19,15122
United Arab Emirates,2022-01-20,60354
United Arab Emirates,2022-01-23,32775
United Arab Emirates,2022-01-24,26189
United Arab Emirates,2022-01-25,26744
United Arab Emirates,2022-01-26,39307
United Arab Emirates,2022-01-27,39956
United Arab Emirates,2022-01-28,31807
United Arab Emirates,2022-01-29,36191
United Arab Emirates,2022-01-30,13912
United Arab Emirates,2022-02-03,28487
United Arab Emirates,2022-02-04,32211
United Arab Emirates,2022-02-05,28710
United Arab Emirates,2022-02-06,22218
United Arab Emirates,2022-02-07,14708
United Arab Emirates,2022-02-08,20362
United Arab Emirates,2022-02-09,24798
United Arab Emirates,2022-02-10,25545
United Arab Emirates,2022-02-11,25940
United Arab Emirates,2022-02-12,8280
United Arab Emirates,2022-02-13,34499
United Arab Emirates,2022-02-14,5956
United Arab Emirates,2022-02-15,25928
United Arab Emirates,2022-02-16,30165
United Arab Emirates,2022-02-17,18868
United Arab Emirates,2022-02-20,18313
United Arab Emirates,2022-02-21,12005
United Arab Emirates,2022-02-22,17035
United Arab Emirates,2022-02-23,19527
United Arab Emirates,2022-02-24,21350
United Arab Emirates,2022-02-25,17879
United Arab Emirates,2022-02-26,10481
United Arab Emirates,2022-02-27,14772
United Arab Emirates,2022-02-28,13839
United Arab Emirates,2022-03-01,25870
United Arab Emirates,2022-03-02,18687
United Arab Emirates,2022-05-26,8968
United Arab Emirates,2022-06-01,6152
United Kingdom,2021-01-11,165844
United Kingdom,2021-01-12,223726
United Kingdom,2021-01-13,288688
United Kingdom,2021-01-14,321951
United Kingdom,2021-01-15,345525
United Kingdom,2021-01-16,298751
United Kingdom,2021-01-17,192346
United Kingdom,2021-01-18,208641
United Kingdom,2021-01-19,346922
United Kingdom,2021-01-20,366919
United Kingdom,2021-01-21,412615
United Kingdom,2021-01-22,480069
United Kingdom,2021-01-23,493013
United Kingdom,2021-01-24,221067
United Kingdom,2021-01-25,281725
United Kingdom,2021-01-26,312770
United Kingdom,2021-01-27,314707
United Kingdom,2021-01-28,416188
United Kingdom,2021-01-29,489934
United Kingdom,2021-01-30,609010
United Kingdom,2021-01-31,322194
United Kingdom,2021-02-01,352935
United Kingdom,2021-02-02,376922
United Kingdom,2021-02-03,472011
United Kingdom,2021-02-04,484596
United Kingdom,2021-02-05,498227
United Kingdom,2021-02-06,551470
United Kingdom,2021-02-07,279850
United Kingdom,2021-02-08,356291
United Kingdom,2021-02-09,414973
United Kingdom,2021-02-10,455704
United Kingdom,2021-02-11,508763
United Kingdom,2021-02-12,549378
United Kingdom,2021-02-13,508208
United Kingdom,2021-02-14,239877
United Kingdom,2021-02-15,282491
United Kingdom,2021-02-16,377277
United Kingdom,2021-02-17,497257
United Kingdom,2021-02-18,468321
United Kingdom,2021-02-19,387200
United Kingdom,2021-02-20,344942
United Kingdom,2021-02-21,150896
United Kingdom,2021-02-22,210804
United Kingdom,2021-02-23,353009
United Kingdom,2021-02-24,480575
United Kingdom,2021-02-25,521039
United Kingdom,2021-02-26,537266
United Kingdom,2021-02-27,434825
United Kingdom,2021-02-28,205584
United Kingdom,2021-03-01,231450
United Kingdom,2021-03-02,276310
United Kingdom,2021-03-03,347406
United Kingdom,2021-03-04,446450
United Kingdom,2021-03-05,494235
United Kingdom,2021-03-06,448396
United Kingdom,2021-03-07,184384
United Kingdom,2021-03-08,254061
United Kingdom,2021-03-09,290223
United Kingdom,2021-03-10,341049
United Kingdom,2021-03-11,354372
United Kingdom,2021-03-12,457254
United Kingdom,2021-03-13,564263
United Kingdom,2021-03-14,282381
United Kingdom,2021-03-15,440051
United Kingdom,2021-03-16,529119
United Kingdom,2021-03-17,581855
United Kingdom,2021-03-18,660276
United Kingdom,2021-03-19,740655
United Kingdom,2021-03-20,844285
United Kingdom,2021-03-21,419618
United Kingdom,2021-03-22,412197
United Kingdom,2021-03-23,494805
United Kingdom,2021-03-24,580307
United Kingdom,2021-03-25,559324
United Kingdom,2021-03-26,694959
United Kingdom,2021-03-27,663162
United Kingdom,2021-03-28,441142
United Kingdom,2021-03-29,405039
United Kingdom,2021-03-30,503599
United Kingdom,2021-03-31,627008
United Kingdom,2021-04-01,616234
United Kingdom,2021-04-02,354051
United Kingdom,2021-04-03,286799
United Kingdom,2021-04-04,95763
United Kingdom,2021-04-05,105334
United Kingdom,2021-04-06,272020
United Kingdom,2021-04-07,507926
United Kingdom,2021-04-08,545511
United Kingdom,2021-04-09,557014
United Kingdom,2021-04-10,586339
United Kingdom,2021-04-11,258888
United Kingdom,2021-04-12,261096
United Kingdom,2021-04-13,388808
United Kingdom,2021-04-14,461618
United Kingdom,2021-04-15,547465
United Kingdom,2021-04-16,635221
United Kingdom,2021-04-17,639080
United Kingdom,2021-04-18,304418
United Kingdom,2021-04-19,373423
United Kingdom,2021-04-20,457649
United Kingdom,2021-04-21,534693
United Kingdom,2021-04-22,562056
United Kingdom,2021-04-23,600801
United Kingdom,2021-04-24,696403
United Kingdom,2021-04-25,340496
United Kingdom,2021-04-26,395383
United Kingdom,2021-04-27,495593
United Kingdom,2021-04-28,597025
United Kingdom,2021-04-29,614135
United Kingdom,2021-04-30,567374
United Kingdom,2021-05-01,515479
United Kingdom,2021-05-02,262815
United Kingdom,2021-05-03,200099
United Kingdom,2021-05-04,384656
United Kingdom,2021-05-05,543323
United Kingdom,2021-05-06,608471
United Kingdom,2021-05-07,598823
United Kingdom,2021-05-08,607864
United Kingdom,2021-05-09,287797
United Kingdom,2021-05-10,346888
United Kingdom,2021-05-11,485260
United Kingdom,2021-05-12,636647
United Kingdom,2021-05-13,637325
United Kingdom,2021-05-14,613470
United Kingdom,2021-05-15,628577
United Kingdom,2021-05-16,315063
United Kingdom,2021-05-17,365782
United Kingdom,2021-05-18,498101
United Kingdom,2021-05-19,633876
United Kingdom,2021-05-20,688563
United Kingdom,2021-05-21,646340
United Kingdom,2021-05-22,762361
United Kingdom,2021-05-23,378496
United Kingdom,2021-05-24,455334
United Kingdom,2021-05-25,574134
United Kingdom,2021-05-26,663577
United Kingdom,2021-05-27,690613
United Kingdom,2021-05-28,640393
United Kingdom,2021-05-29,602374
United Kingdom,2021-05-30,331209
United Kingdom,2021-05-31,288649
United Kingdom,2021-06-01,447072
United Kingdom,2021-06-02,521782
United Kingdom,2021-06-03,568907
United Kingdom,2021-06-04,567955
United Kingdom,2021-06-05,676991
United Kingdom,2021-06-06,387286
United Kingdom,2021-06-07,419009
United Kingdom,2021-06-08,450284
United Kingdom,2021-06-09,492817
United Kingdom,2021-06-10,509645
United Kingdom,2021-06-11,515723
United Kingdom,2021-06-12,574511
United Kingdom,2021-06-13,328349
United Kingdom,2021-06-14,368555
United Kingdom,2021-06-15,420699
United Kingdom,2021-06-16,430399
United Kingdom,2021-06-17,467238
United Kingdom,2021-06-18,428817
United Kingdom,2021-06-19,516604
United Kingdom,2021-06-20,273158
United Kingdom,2021-06-21,60405
United Kingdom,2021-06-22,550712
United Kingdom,2021-06-23,375635
United Kingdom,2021-06-24,399347
United Kingdom,2021-06-25,377267
United Kingdom,2021-06-26,433946
United Kingdom,2021-06-27,263267
United Kingdom,2021-06-28,265276
United Kingdom,2021-06-29,288679
United Kingdom,2021-06-30,316965
United Kingdom,2021-07-01,345591
United Kingdom,2021-07-02,301083
United Kingdom,2021-07-03,333598
United Kingdom,2021-07-04,188632
United Kingdom,2021-07-05,224776
United Kingdom,2021-07-06,238937
United Kingdom,2021-07-07,258430
United Kingdom,2021-07-08,271897
United Kingdom,2021-07-09,268902
United Kingdom,2021-07-10,305209
United Kingdom,2021-07-11,149620
United Kingdom,2021-07-12,179656
United Kingdom,2021-07-13,217349
United Kingdom,2021-07-14,246035
United Kingdom,2021-07-15,263574
United Kingdom,2021-07-16,271805
United Kingdom,2021-07-17,292431
United Kingdom,2021-07-18,147064
United Kingdom,2021-07-19,179230
United Kingdom,2021-07-20,200314
United Kingdom,2021-07-21,228439
United Kingdom,2021-07-22,232333
United Kingdom,2021-07-23,232315
United Kingdom,2021-07-24,247691
United Kingdom,2021-07-25,142507
United Kingdom,2021-07-26,178955
United Kingdom,2021-07-27,187052
United Kingdom,2021-07-28,215020
United Kingdom,2021-07-29,222271
United Kingdom,2021-07-30,207820
United Kingdom,2021-07-31,250840
United Kingdom,2021-08-01,139276
United Kingdom,2021-08-02,152284
United Kingdom,2021-08-03,172051
United Kingdom,2021-08-04,199003
United Kingdom,2021-08-05,208192
United Kingdom,2021-08-06,205332
United Kingdom,2021-08-07,251573
United Kingdom,2021-08-08,144913
United Kingdom,2021-08-09,169278
United Kingdom,2021-08-10,188654
United Kingdom,2021-08-11,215329
United Kingdom,2021-08-12,236943
United Kingdom,2021-08-13,212075
United Kingdom,2021-08-14,246187
United Kingdom,2021-08-15,157640
United Kingdom,2021-08-16,174106
United Kingdom,2021-08-17,189699
United Kingdom,2021-08-18,216507
United Kingdom,2021-08-19,231038
United Kingdom,2021-08-20,228277
United Kingdom,2021-08-21,267887
United Kingdom,2021-08-22,156697
United Kingdom,2021-08-23,177684
United Kingdom,2021-08-24,186086
United Kingdom,2021-08-25,229781
United Kingdom,2021-08-26,200076
United Kingdom,2021-08-27,176393
United Kingdom,2021-08-28,176959
United Kingdom,2021-08-29,103830
United Kingdom,2021-08-30,86291
United Kingdom,2021-08-31,159301
United Kingdom,2021-09-01,157473
United Kingdom,2021-09-02,159377
United Kingdom,2021-09-03,145856
United Kingdom,2021-09-04,169607
United Kingdom,2021-09-05,94988
United Kingdom,2021-09-06,102713
United Kingdom,2021-09-07,112472
United Kingdom,2021-09-08,113091
United Kingdom,2021-09-09,122476
United Kingdom,2021-09-10,117875
United Kingdom,2021-09-11,125972
United Kingdom,2021-09-12,67570
United Kingdom,2021-09-13,80081
United Kingdom,2021-09-14,84370
United Kingdom,2021-09-15,87692
United Kingdom,2021-09-16,87024
United Kingdom,2021-09-17,81162
United Kingdom,2021-09-18,98695
United Kingdom,2021-09-19,48997
United Kingdom,2021-09-20,66492
United Kingdom,2021-09-21,63790
United Kingdom,2021-09-22,66726
United Kingdom,2021-09-23,69671
United Kingdom,2021-09-24,72376
United Kingdom,2021-09-25,71414
United Kingdom,2021-09-26,41523
United Kingdom,2021-09-27,58096
United Kingdom,2021-09-28,65385
United Kingdom,2021-09-29,65632
United Kingdom,2021-09-30,937033
United Kingdom,2021-10-01,226381
United Kingdom,2021-10-02,259918
United Kingdom,2021-10-03,135173
United Kingdom,2021-10-04,190885
United Kingdom,2021-10-05,226019
United Kingdom,2021-10-06,223501
United Kingdom,2021-10-07,239314
United Kingdom,2021-10-08,234681
United Kingdom,2021-10-09,315681
United Kingdom,2021-10-10,135033
United Kingdom,2021-10-11,177340
United Kingdom,2021-10-12,227111
United Kingdom,2021-10-13,530030
United Kingdom,2021-10-14,310497
United Kingdom,2021-10-15,291083
United Kingdom,2021-10-16,368682
United Kingdom,2021-10-17,153134
United Kingdom,2021-10-18,241456
United Kingdom,2021-10-19,307744
United Kingdom,2021-10-20,332539
United Kingdom,2021-10-21,687752
United Kingdom,2021-10-22,371105
United Kingdom,2021-10-23,440764
United Kingdom,2021-10-24,214334
United Kingdom,2021-10-25,304247
United Kingdom,2021-10-26,328582
United Kingdom,2021-10-27,355173
United Kingdom,2021-10-28,366081
United Kingdom,2021-10-29,348474
United Kingdom,2021-10-30,433867
United Kingdom,2021-10-31,204800
United Kingdom,2021-11-01,297852
United Kingdom,2021-11-02,364255
United Kingdom,2021-11-03,419041
United Kingdom,2021-11-04,398611
United Kingdom,2021-11-05,388827
United Kingdom,2021-11-06,484130
United Kingdom,2021-11-07,250335
United Kingdom,2021-11-08,331498
United Kingdom,2021-11-09,401329
United Kingdom,2021-11-10,699192
United Kingdom,2021-11-11,429857
United Kingdom,2021-11-12,414160
United Kingdom,2021-11-13,519837
United Kingdom,2021-11-14,257335
United Kingdom,2021-11-15,336683
United Kingdom,2021-11-16,398862
United Kingdom,2021-11-17,439633
United Kingdom,2021-11-18,436587
United Kingdom,2021-11-19,412575
United Kingdom,2021-11-20,513270
United Kingdom,2021-11-21,268311
United Kingdom,2021-11-22,349941
United Kingdom,2021-11-23,413976
United Kingdom,2021-11-24,426964
United Kingdom,2021-11-25,442483
United Kingdom,2021-11-26,410741
United Kingdom,2021-11-27,521785
United Kingdom,2021-11-28,336273
United Kingdom,2021-11-29,367154
United Kingdom,2021-11-30,455285
United Kingdom,2021-12-01,466235
United Kingdom,2021-12-02,477734
United Kingdom,2021-12-03,442053
United Kingdom,2021-12-04,529328
United Kingdom,2021-12-05,339286
United Kingdom,2021-12-06,374156
United Kingdom,2021-12-07,442937
United Kingdom,2021-12-08,465782
United Kingdom,2021-12-09,527342
United Kingdom,2021-12-10,482986
United Kingdom,2021-12-11,615528
United Kingdom,2021-12-12,451044
United Kingdom,2021-12-13,562800
United Kingdom,2021-12-14,728681
United Kingdom,2021-12-15,812044
United Kingdom,2021-12-16,936480
United Kingdom,2021-12-17,927697
United Kingdom,2021-12-18,1024833
United Kingdom,2021-12-19,919521
United Kingdom,2021-12-20,988710
United Kingdom,2021-12-21,1062705
United Kingdom,2021-12-22,932501
United Kingdom,2021-12-23,682212
United Kingdom,2021-12-24,194107
United Kingdom,2021-12-25,12352
United Kingdom,2021-12-26,27002
United Kingdom,2021-12-27,315382
United Kingdom,2021-12-28,378480
United Kingdom,2021-12-29,511666
United Kingdom,2021-12-30,475032
United Kingdom,2021-12-31,204514
United Kingdom,2022-01-01,23907
United Kingdom,2022-01-02,140425
United Kingdom,2022-01-03,190278
United Kingdom,2022-01-04,288577
United Kingdom,2022-01-05,318172
United Kingdom,2022-01-06,289285
United Kingdom,2022-01-07,280569
United Kingdom,2022-01-08,318409
United Kingdom,2022-01-09,195060
United Kingdom,2022-01-10,194177
United Kingdom,2022-01-11,187650
United Kingdom,2022-01-12,176492
United Kingdom,2022-01-13,164567
United Kingdom,2022-01-14,163764
United Kingdom,2022-01-15,194251
United Kingdom,2022-01-16,115912
United Kingdom,2022-01-17,115517
United Kingdom,2022-01-18,122554
United Kingdom,2022-01-19,113612
United Kingdom,2022-01-20,116683
United Kingdom,2022-01-21,123034
United Kingdom,2022-01-22,141366
United Kingdom,2022-01-23,85700
United Kingdom,2022-01-24,101715
United Kingdom,2022-01-25,96266
United Kingdom,2022-01-26,100741
United Kingdom,2022-01-27,98610
United Kingdom,2022-01-28,108307
United Kingdom,2022-01-29,113276
United Kingdom,2022-01-30,72984
United Kingdom,2022-01-31,78666
United Kingdom,2022-02-01,77086
United Kingdom,2022-02-02,78777
United Kingdom,2022-02-03,78355
United Kingdom,2022-02-04,82228
United Kingdom,2022-02-05,80687
United Kingdom,2022-02-06,44731
United Kingdom,2022-02-07,65594
United Kingdom,2022-02-08,67245
United Kingdom,2022-02-09,67724
United Kingdom,2022-02-10,72107
United Kingdom,2022-02-11,79650
United Kingdom,2022-02-12,81592
United Kingdom,2022-02-13,40117
United Kingdom,2022-02-14,58329
